"table_schema","table_name","column_name"
"vc","vpx_compute_resource_das_vm","vmhealth_vm_monitoring"
"vc","vpx_compute_resource_das_vm","vmhealth_failure_interval"
"vc","vpx_compute_resource_das_vm","vmhealth_min_uptime"
"vc","vpx_compute_resource_das_vm","vmhealth_max_failures"
"vc","vpx_compute_resource_das_vm","vmhealth_max_failure_window"
"vc","vpx_compute_resource_das_vm","vmcp_apd_terminate"
"vc","vpx_compute_resource_das_vm","vmcp_apd_terminate_delay"
"vc","vpx_compute_resource_das_vm","vmcp_apd_reset"
"vc","vpx_compute_resource_das_vm","vmcp_pdl_terminate"
"vc","vpx_compute_resource_das_vm","restart_priority_timeout_vm"
"vc","vpx_compute_resource_dpm_host","comp_res_id"
"vc","vpx_compute_resource_dpm_host","host_id"
"vc","vpx_compute_resource_dpm_host","dpm_enabled_override_flg"
"vc","vpx_compute_resource_dpm_host","host_behavior_override"
"vc","vpx_compute_resource_drs_vm","comp_res_id"
"vc","vpx_compute_resource_drs_vm","vm_id"
"vc","vpx_compute_resource_drs_vm","enabled"
"vc","vpx_compute_resource_drs_vm","behavior"
"vc","vpx_compute_resource_orc_vm","comp_res_id"
"vc","vpx_compute_resource_orc_vm","vm_id"
"vc","vpx_compute_resource_orc_vm","orc_ready_condition_vm"
"vc","vpx_compute_resource_orc_vm","orc_post_ready_delay_vm"
"vc","vpx_compute_resource_vsan_host","comp_res_id"
"vc","vpx_compute_resource_vsan_host","host_id"
"vc","vpx_compute_resource_vsan_host","node_uuid"
"vc","vpx_compute_resource_vsan_host","cluster_uuid"
"vc","vpx_compute_resource_vsan_host","autoclaim_storage"
"vc","vpx_compute_resource_vsan_host","enabled"
"vc","vpx_compute_resource_vsan_host","fault_domain"
"vc","vpx_compute_resource_vsan_host","checksum_enabled"
"vc","vpx_compute_resource_vsan_host","vsan_max_host_enabled"
"vc","vpx_config_issue","entity_id"
"vc","vpx_config_issue","event_id"
"vc","vpx_config_issue","cfg_issue_type"
"vc","vpx_cp_parameter","id"
"vc","vpx_cp_parameter","parameter_name"
"vc","vpx_cp_parameter","parameter_value"
"vc","vpx_cp_policy","policy_id"
"vc","vpx_cp_policy","policy_uuid"
"vc","vpx_cp_policy","policy_info"
"vc","vpx_crypto_bipe_task","host_id"
"vc","vpx_crypto_bipe_task","vm_id"
"vc","vpx_crypto_bipe_task","task_id"
"vc","vpx_crypto_bipe_task","crypto_resume_spec"
"vc","vpx_crypto_bipe_task","old_keys"
"vc","vpx_crypto_bipe_task","new_keys"
"vc","vpx_crypto_default_kms_cluster","entity_id"
"vc","vpx_crypto_default_kms_cluster","cluster_id"
"vc","vpx_crypto_default_kms_cluster","cluster_type"
"vc","vpx_crypto_kmip_cluster","cluster_id"
"vc","vpx_crypto_kmip_cluster","cluster_type"
"vc","vpx_crypto_kmip_cluster","use_as_default"
"vc","vpx_crypto_kmip_cluster","backup_count"
"vc","vpx_crypto_kmip_cluster","tpm_required"
"vc","vpx_crypto_kmip_cluster","auto_remediate"
"vc","vpx_crypto_native_key_provider","cluster_id"
"vc","vpx_crypto_native_key_provider","key_id"
"vc","vpx_crypto_native_key_provider","enc_kdk"
"vc","vpx_crypto_native_key_provider","key_id_last_update"
"vc","vpx_crypto_native_key_provider","persist_token"
"vc","vpx_crypto_server","cluster_id"
"vc","vpx_crypto_server","cluster_type"
"vc","vpx_crypto_server","name"
"vc","vpx_crypto_server","address"
"vc","vpx_crypto_server","port"
"vc","vpx_crypto_server","proxy_address"
"vc","vpx_crypto_server","proxy_port"
"vc","vpx_crypto_server","reconnect"
"vc","vpx_crypto_server","protocol"
"vc","vpx_crypto_server","nbio"
"vc","vpx_crypto_server","timeout"
"vc","vpx_crypto_server","user_name"
"vc","vpx_crypto_tag","crypto_tag_id"
"vc","vpx_crypto_tag","crypto_tag"
"vc","vpx_customization_spec","name"
"vc","vpx_customization_spec","type"
"vc","vpx_customization_spec","description"
"vc","vpx_customization_spec","body"
"vc","vpx_customization_spec","change_version"
"vc","vpx_customization_spec","last_update_time"
"vc","vpx_das_hb_datastore_sys","comp_res_id"
"vc","vpx_das_hb_datastore_sys","datastore_id"
"vc","vpx_das_hb_datastore_sys","host_id"
"vc","vpx_datacenter","id"
"vc","vpx_datacenter","default_hw_version"
"vc","vpx_datacenter","maximum_hw_version"
"vc","vpx_datacenter","carbon_forecast"
"vc","vpx_datastore","id"
"vc","vpx_datastore","name"
"vc","vpx_datastore","storage_url"
"vc","vpx_datastore","capacity"
"vc","vpx_datastore","free_space"
"vc","vpx_datastore","type"
"vc","vpx_datastore","info"
"vc","vpx_datastore","capability"
"vc","vpx_datastore","datacenter_id"
"vc","vpx_datastore","iorm_enabled"
"vc","vpx_datastore","iorm_congestion_threshold"
"vc","vpx_datastore","maintenance_mode"
"vc","vpx_datastore","thin_prov_space_flag"
"vc","vpx_datastore","iorm_congestion_thresh_mode"
"vc","vpx_datastore","iorm_percent_of_peak_thrp"
"vc","vpx_datastore","iorm_stats_enabled"
"vc","vpx_datastore","iorm_stats_aggr_disabled"
"vc","vpx_dbm_counter_metadata","counter_id"
"vc","vpx_dbm_counter_metadata","name"
"vc","vpx_dbm_counter_metadata","object_name"
"vc","vpx_dbm_counter_metadata","unit"
"vc","vpx_dbm_counter_metadata","keep_days"
"vc","vpx_dbm_counter_metadata","description"
"vc","vpx_dbm_counter_metadata","solution"
"vc","vpx_dbm_counter_metadata","sql_statement"
"vc","vpx_dbm_counter_metadata","range_type"
"vc","vpx_dbm_counter_metadata","range_min"
"vc","vpx_dbm_counter_metadata","range_max"
"vc","vpx_dbm_counter_value","counter_id"
"vc","vpx_dbm_counter_value","sample_time"
"vc","vpx_dbm_counter_value","counter_value"
"vc","vpx_device","device_id"
"vc","vpx_device","device_name"
"vc","vpx_disabled_methods","entity_mo_id_val"
"vc","vpx_disabled_methods","method_name"
"vc","vpx_disabled_methods","source_id_val"
"vc","vpx_disabled_methods","reason_id_val"
"vc","vpx_ds_assignment","ds_id"
"vc","vpx_ds_assignment","entity_id"
"vc","vpx_ds_assignment","accessible"
"vc","vpx_ds_assignment","mount_path"
"vc","vpx_ds_assignment","mount_id"
"vc","vpx_ds_assignment","mount_mode"
"vc","vpx_ds_assignment","mounted"
"vc","vpx_ds_assignment","vmknic_name"
"vc","vpx_ds_assignment","vmknic_active"
"vc","vpx_ds_info","id"
"vc","vpx_ds_info","free_space"
"vc","vpx_ds_info","max_file_size"
"vc","vpx_ds_info","max_memory_file_size"
"vc","vpx_ds_info","name"
"vc","vpx_ds_info","timestamp"
"vc","vpx_ds_info","url"
"vc","vpx_ds_info","vpx_type"
"vc","vpx_ds_info","path"
"vc","vpx_ds_info","remote_host"
"vc","vpx_ds_info","remote_host_names"
"vc","vpx_ds_info","remote_path"
"vc","vpx_ds_info","user_name"
"vc","vpx_ds_info","security_type"
"vc","vpx_ds_info","blocksize_mb"
"vc","vpx_ds_info","forcemount_flg"
"vc","vpx_ds_info","forcemount_persist_flg"
"vc","vpx_ds_info","major_version"
"vc","vpx_ds_info","max_physical_rdm_file_size"
"vc","vpx_ds_info","max_virtual_rdm_file_size"
"vc","vpx_ds_info","vmfs_uuid"
"vc","vpx_ds_info","vmfs_version"
"vc","vpx_ds_info","vmfs_upgradeable"
"vc","vpx_ds_info","vmfs_name"
"vc","vpx_ds_info","vmfs_type"
"vc","vpx_ds_info","vmfs_capacity"
"vc","vpx_ds_info","vmfs_max_blocks"
"vc","vpx_ds_info","vmfs_ssd_flg"
"vc","vpx_ds_info","vvol_uuid"
"vc","vpx_ds_info","vvol_vasa_provider_info"
"vc","vpx_ds_info","vvol_storage_array"
"vc","vpx_ds_info","container_id"
"vc","vpx_ds_info","alias_of"
"vc","vpx_ds_vmfs_extent","id"
"vc","vpx_ds_vmfs_extent","disk_name"
"vc","vpx_ds_vmfs_extent","partition_val"
"vc","vpx_ds_vmfs_extent","surr_key"
"vc","vpx_dual","dummy"
"vc","vpx_dvhost","dvs_id"
"vc","vpx_dvhost","host_id"
"vc","vpx_dvhost","max_port"
"vc","vpx_dvhost","current_max_port"
"vc","vpx_dvhost","product_name"
"vc","vpx_dvhost","product_vendor"
"vc","vpx_dvhost","product_version"
"vc","vpx_dvhost","product_build"
"vc","vpx_dvhost","vswitch_key"
"vc","vpx_dvhost","status"
"vc","vpx_dvhost","status_detail"
"vc","vpx_dvhost","has_shadow_ports"
"vc","vpx_dvhost","nsxt_enabled"
"vc","vpx_dvhost","ens_enabled"
"vc","vpx_dvhost","transport_zone_id_array"
"vc","vpx_dvhost","nsxt_used_uplink_name_array"
"vc","vpx_dvhost","nsxt_status"
"vc","vpx_dvhost","nsxt_status_detail"
"vc","vpx_dvhost","transport_zone_type_array"
"vc","vpx_dvhost","ens_interrupt_enabled"
"vc","vpx_dvhost","network_offloading_enabled"
"vc","vpx_dvhost_hc_mtu_result","dvs_id"
"vc","vpx_dvhost_hc_mtu_result","host_id"
"vc","vpx_dvhost_hc_mtu_result","uplink_port_key"
"vc","vpx_dvhost_hc_mtu_result","supported_flg"
"vc","vpx_dvhost_hc_mtu_result","vlan_id_start"
"vc","vpx_dvhost_hc_mtu_result","vlan_id_end"
"vc","vpx_dvhost_hc_mtu_result","surr_key"
"vc","vpx_dvhost_hc_result","dvs_id"
"vc","vpx_dvhost_hc_result","host_id"
"vc","vpx_dvhost_hc_result","uplink_port_key"
"vc","vpx_dvhost_hc_result","healthcheck_type"
"vc","vpx_dvhost_hc_result","summary"
"vc","vpx_dvhost_hc_result","teaming_match_status"
"vc","vpx_dvhost_hc_result","pnic_mtu_match_status"
"vc","vpx_dvhost_hc_result","surr_key"
"vc","vpx_dvhost_hc_vlan_result","dvs_id"
"vc","vpx_dvhost_hc_vlan_result","host_id"
"vc","vpx_dvhost_hc_vlan_result","uplink_port_key"
"vc","vpx_dvhost_hc_vlan_result","trunked_flg"
"vc","vpx_dvhost_hc_vlan_result","vlan_id_start"
"vc","vpx_dvhost_hc_vlan_result","vlan_id_end"
"vc","vpx_dvhost_hc_vlan_result","surr_key"
"vc","vpx_dvhost_out_of_sync","dvs_id"
"vc","vpx_dvhost_out_of_sync","host_id"
"vc","vpx_dvhost_out_of_sync","property_name"
"vc","vpx_dvport","dvs_id"
"vc","vpx_dvport","dvport_key"
"vc","vpx_dvport","name"
"vc","vpx_dvport","description"
"vc","vpx_dvport","config_version"
"vc","vpx_dvport","link_up"
"vc","vpx_dvport","link_blocked"
"vc","vpx_dvport","proxy_host"
"vc","vpx_dvport","trunk_mode_flg"
"vc","vpx_dvport","conflict_flg"
"vc","vpx_dvport","conflict_port_key"
"vc","vpx_dvport","connection_cookie"
"vc","vpx_dvport","last_status_change"
"vc","vpx_dvport","mtu"
"vc","vpx_dvport","link_peer"
"vc","vpx_dvport","mac_address"
"vc","vpx_dvport","status_detail"
"vc","vpx_dvport","stats_packet_in_multicast"
"vc","vpx_dvport","stats_packet_out_multicast"
"vc","vpx_dvport","stats_byte_in_multicast"
"vc","vpx_dvport","stats_byte_out_multicast"
"vc","vpx_dvport","stats_packet_in_unicast"
"vc","vpx_dvport","stats_packet_out_unicast"
"vc","vpx_dvport","stats_byte_in_unicast"
"vc","vpx_dvport","stats_byte_out_unicast"
"vc","vpx_dvport","stats_packet_in_broadcast"
"vc","vpx_dvport","stats_packet_out_broadcast"
"vc","vpx_dvport","stats_byte_in_broadcast"
"vc","vpx_dvport","stats_byte_out_broadcast"
"vc","vpx_dvport","stats_packet_in_dropped"
"vc","vpx_dvport","stats_packet_out_dropped"
"vc","vpx_dvport","stats_packet_in_exception"
"vc","vpx_dvport","stats_packet_out_exception"
"vc","vpx_dvport","persistence_location"
"vc","vpx_dvport","connectee"
"vc","vpx_dvport","connectee_type"
"vc","vpx_dvport","connectee_nic_key"
"vc","vpx_dvport","connectee_address"
"vc","vpx_dvport","reserved_time"
"vc","vpx_dvport","powering_on_flg"
"vc","vpx_dvport","last_connectee"
"vc","vpx_dvport","npt_active"
"vc","vpx_dvport","npt_inactive_net"
"vc","vpx_dvport","npt_inactive_other"
"vc","vpx_dvport","npt_inactive_misc"
"vc","vpx_dvport","repush_needed_flg"
"vc","vpx_dvport","host_local_port_flg"
"vc","vpx_dvport","external_id"
"vc","vpx_dvport","segment_port_id"
"vc","vpx_dvport","backing_type"
"vc","vpx_dvport_membership","dvport_key"
"vc","vpx_dvport_membership","dvs_id"
"vc","vpx_dvport_membership","dvportgroup_id"
"vc","vpx_dvport_membership","host_id"
"vc","vpx_dvport_membership","lag_key"
"vc","vpx_dvport_setting","dvs_id"
"vc","vpx_dvport_setting","dvportgroup_id"
"vc","vpx_dvport_setting","dvport_key"
"vc","vpx_dvport_setting","blocked_flg"
"vc","vpx_dvport_setting","nrp_key"
"vc","vpx_dvport_setting","in_shaping_object_flg"
"vc","vpx_dvport_setting","in_shaping_avg_bandwidth"
"vc","vpx_dvport_setting","in_shaping_burst_size"
"vc","vpx_dvport_setting","in_shaping_enabled"
"vc","vpx_dvport_setting","in_shaping_peak_bandwidth"
"vc","vpx_dvport_setting","out_shaping_object_flg"
"vc","vpx_dvport_setting","out_shaping_avg_bandwidth"
"vc","vpx_dvport_setting","out_shaping_burst_size"
"vc","vpx_dvport_setting","out_shaping_enabled"
"vc","vpx_dvport_setting","out_shaping_peak_bandwidth"
"vc","vpx_dvport_setting","vlan_object_flg"
"vc","vpx_dvport_setting","vlan_id"
"vc","vpx_dvport_setting","vni"
"vc","vpx_dvport_setting","trunk_mode_flg"
"vc","vpx_dvport_setting","pvlan_id"
"vc","vpx_dvport_setting","qos_tag"
"vc","vpx_dvport_setting","tx_uplink"
"vc","vpx_dvport_setting","ipfix_object_flg"
"vc","vpx_dvport_setting","ipfix_enabled"
"vc","vpx_dvport_setting","sec_policy_object_flg"
"vc","vpx_dvport_setting","allow_promiscuous"
"vc","vpx_dvport_setting","forged_transmits"
"vc","vpx_dvport_setting","mac_changes"
"vc","vpx_dvport_setting","teaming_object_flg"
"vc","vpx_dvport_setting","teaming_policy"
"vc","vpx_dvport_setting","teaming_reverse"
"vc","vpx_dvport_setting","teaming_notify"
"vc","vpx_dvport_setting","teaming_rolling"
"vc","vpx_dvport_setting","criteria_object_flg"
"vc","vpx_dvport_setting","teaming_fail_chk_beacon"
"vc","vpx_dvport_setting","teaming_fail_chk_duplex"
"vc","vpx_dvport_setting","teaming_fail_chk_percent"
"vc","vpx_dvport_setting","teaming_fail_chk_speed"
"vc","vpx_dvport_setting","teaming_fail_duplex"
"vc","vpx_dvport_setting","teaming_fail_percent"
"vc","vpx_dvport_setting","teaming_fail_speed"
"vc","vpx_dvport_setting","uplink_order_object_flg"
"vc","vpx_dvport_setting","vendor_blob_object_flg"
"vc","vpx_dvport_setting","overlay_object_flg"
"vc","vpx_dvport_setting","npt_allowed_flg"
"vc","vpx_dvport_setting","lacp_enable"
"vc","vpx_dvport_setting","lacp_mode"
"vc","vpx_dvport_setting","traffic_filter_obj_flg"
"vc","vpx_dvport_setting","mac_mgmt_object_flg"
"vc","vpx_dvport_setting","mac_mgmt_allow_promiscuous"
"vc","vpx_dvport_setting","mac_mgmt_forged_transmits"
"vc","vpx_dvport_setting","mac_mgmt_mac_changes"
"vc","vpx_dvport_setting","mac_learning_object_flg"
"vc","vpx_dvport_setting","mac_learning_enabled"
"vc","vpx_dvport_setting","allow_unicast_flooding"
"vc","vpx_dvport_setting","mac_learning_limit"
"vc","vpx_dvport_setting","mac_learning_limit_policy"
"vc","vpx_dvport_setting","surr_key"
"vc","vpx_dvport_vlan","dvs_id"
"vc","vpx_dvport_vlan","dvportgroup_id"
"vc","vpx_dvport_vlan","dvport_key"
"vc","vpx_dvport_vlan","runtimeinfo_flg"
"vc","vpx_dvport_vlan","vlan_id_start"
"vc","vpx_dvport_vlan","vlan_id_end"
"vc","vpx_dvport_vlan","surr_key"
"vc","vpx_dvportgroup","id"
"vc","vpx_dvportgroup","dvs_id"
"vc","vpx_dvportgroup","dvportgroup_name"
"vc","vpx_dvportgroup","dvportgroup_key"
"vc","vpx_dvportgroup","dvportgroup_type"
"vc","vpx_dvportgroup","description"
"vc","vpx_dvportgroup","port_name_format"
"vc","vpx_dvportgroup","policy_block_override"
"vc","vpx_dvportgroup","policy_nrp_override"
"vc","vpx_dvportgroup","policy_shaping_override"
"vc","vpx_dvportgroup","policy_blob_override"
"vc","vpx_dvportgroup","policy_live_port_move"
"vc","vpx_dvportgroup","policy_reset_at_connect"
"vc","vpx_dvportgroup","policy_overlay_override"
"vc","vpx_dvportgroup","traffic_filter_override"
"vc","vpx_dvportgroup","num_port"
"vc","vpx_dvportgroup","uplink_portgroup_flg"
"vc","vpx_dvportgroup","policy_vlan_override"
"vc","vpx_dvportgroup","policy_uplink_override"
"vc","vpx_dvportgroup","policy_security_override"
"vc","vpx_dvportgroup","policy_ipfix_override"
"vc","vpx_dvportgroup","auto_expand"
"vc","vpx_dvportgroup","config_num_port"
"vc","vpx_dvportgroup","vmvnic_resourcepool_key"
"vc","vpx_dvportgroup","transportzone_uuid"
"vc","vpx_dvportgroup","logicalswitch_uuid"
"vc","vpx_dvportgroup","backing_type"
"vc","vpx_dvportgroup","transportzone_name"
"vc","vpx_dvportgroup","segment_id"
"vc","vpx_dvs","id"
"vc","vpx_dvs","datacenter_id"
"vc","vpx_dvs","name"
"vc","vpx_dvs","uuid"
"vc","vpx_dvs","description"
"vc","vpx_dvs","num_port"
"vc","vpx_dvs","num_standalone_port"
"vc","vpx_dvs","max_port"
"vc","vpx_dvs","product_name"
"vc","vpx_dvs","product_vendor"
"vc","vpx_dvs","product_version"
"vc","vpx_dvs","product_build"
"vc","vpx_dvs","product_bundle_id"
"vc","vpx_dvs","product_bundle_url"
"vc","vpx_dvs","product_forwarding_class"
"vc","vpx_dvs","upgrade_name"
"vc","vpx_dvs","upgrade_vendor"
"vc","vpx_dvs","upgrade_version"
"vc","vpx_dvs","upgrade_build"
"vc","vpx_dvs","upgrade_bundle_id"
"vc","vpx_dvs","upgrade_bundle_url"
"vc","vpx_dvs","upgrade_forwarding_class"
"vc","vpx_dvs","upgrade_status"
"vc","vpx_dvs","extension_key"
"vc","vpx_dvs","owner"
"vc","vpx_dvs","contact"
"vc","vpx_dvs","create_time"
"vc","vpx_dvs","ip_address"
"vc","vpx_dvs","policy_auto_preinstall"
"vc","vpx_dvs","policy_auto_upgrade"
"vc","vpx_dvs","policy_partial_upgrade"
"vc","vpx_dvs","network_resource_mgmt_enabled"
"vc","vpx_dvs","capab_dvs_operation"
"vc","vpx_dvs","capab_dvportgroup_operation"
"vc","vpx_dvs","capab_dvport_operation"
"vc","vpx_dvs","max_mtu"
"vc","vpx_dvs","promiscuous_vspan"
"vc","vpx_dvs","ldp_protocol_type"
"vc","vpx_dvs","ldp_operation"
"vc","vpx_dvs","default_proxyswitch_max_ports"
"vc","vpx_dvs","feature_capab_vmdirectpath"
"vc","vpx_dvs","lacp_api_version"
"vc","vpx_dvs","network_resource_ctrl_version"
"vc","vpx_dvs","multicast_filtering_mode"
"vc","vpx_dvs","prev_version"
"vc","vpx_dvs","network_offload_spec_id"
"vc","vpx_dvs_blob","dvs_id"
"vc","vpx_dvs_blob","dvportgroup_id"
"vc","vpx_dvs_blob","dvport_key"
"vc","vpx_dvs_blob","host_id"
"vc","vpx_dvs_blob","property_path"
"vc","vpx_dvs_blob","blob_key"
"vc","vpx_dvs_blob","blob_data"
"vc","vpx_dvs_blob","surr_key"
"vc","vpx_dvs_compatible","id"
"vc","vpx_dvs_compatible","product_line"
"vc","vpx_dvs_compatible","product_version"
"vc","vpx_dvs_compatible","surr_key"
"vc","vpx_dvs_hc_config","dvs_id"
"vc","vpx_dvs_hc_config","healthcheck_type"
"vc","vpx_dvs_hc_config","enable"
"vc","vpx_dvs_hc_config","interval"
"vc","vpx_dvs_hc_config","surr_key"
"vc","vpx_dvs_infra_res_pool","dvs_id"
"vc","vpx_dvs_infra_res_pool","nrp_key"
"vc","vpx_dvs_infra_res_pool","description"
"vc","vpx_dvs_infra_res_pool","allocation_limit"
"vc","vpx_dvs_infra_res_pool","allocation_shares_shares"
"vc","vpx_dvs_infra_res_pool","allocation_shares_level"
"vc","vpx_dvs_infra_res_pool","allocation_reservation"
"vc","vpx_dvs_infra_res_pool","surr_key"
"vc","vpx_dvs_ipfix","dvs_id"
"vc","vpx_dvs_ipfix","collector_ip"
"vc","vpx_dvs_ipfix","collector_port"
"vc","vpx_dvs_ipfix","active_flow_timeout"
"vc","vpx_dvs_ipfix","idle_flow_timeout"
"vc","vpx_dvs_ipfix","sampling_rate"
"vc","vpx_dvs_ipfix","internal_flows_only"
"vc","vpx_dvs_ipfix","observation_domain_id"
"vc","vpx_dvs_ipfix","surr_key"
"vc","vpx_dvs_lag","dvs_id"
"vc","vpx_dvs_lag","lag_key"
"vc","vpx_dvs_lag","name"
"vc","vpx_dvs_lag","lag_mode"
"vc","vpx_dvs_lag","uplink_num"
"vc","vpx_dvs_lag","loadbalance_algorithm"
"vc","vpx_dvs_lag","ipfix_enabled"
"vc","vpx_dvs_lag","surr_key"
"vc","vpx_dvs_lag","lag_timeout_mode"
"vc","vpx_dvs_lag_vlan","dvs_id"
"vc","vpx_dvs_lag_vlan","lag_key"
"vc","vpx_dvs_lag_vlan","vlan_id_start"
"vc","vpx_dvs_lag_vlan","vlan_id_end"
"vc","vpx_dvs_lag_vlan","surr_key"
"vc","vpx_dvs_nrp","dvs_id"
"vc","vpx_dvs_nrp","nrp_key"
"vc","vpx_dvs_nrp","name"
"vc","vpx_dvs_nrp","description"
"vc","vpx_dvs_nrp","config_version"
"vc","vpx_dvs_nrp","ptag"
"vc","vpx_dvs_nrp","allocation_limit"
"vc","vpx_dvs_nrp","allocation_shares_shares"
"vc","vpx_dvs_nrp","allocation_shares_level"
"vc","vpx_dvs_opaque_data","dvs_id"
"vc","vpx_dvs_opaque_data","dvportgroup_id"
"vc","vpx_dvs_opaque_data","dvport_key"
"vc","vpx_dvs_opaque_data","host_id"
"vc","vpx_dvs_opaque_data","is_runtime"
"vc","vpx_dvs_opaque_data","is_inherited_type"
"vc","vpx_dvs_opaque_data","opaque_key"
"vc","vpx_dvs_opaque_data","opaque_data"
"vc","vpx_dvs_opaque_data","surr_key"
"vc","vpx_dvs_overlay_instance","dvs_id"
"vc","vpx_dvs_overlay_instance","instance_key"
"vc","vpx_dvs_overlay_instance","instance_depth"
"vc","vpx_dvs_overlay_instance","overlay_class"
"vc","vpx_dvs_overlay_instance","surr_key"
"vc","vpx_dvs_pvlan","dvs_id"
"vc","vpx_dvs_pvlan","primary_vlanid"
"vc","vpx_dvs_pvlan","secondary_vlanid"
"vc","vpx_dvs_pvlan","pvlan_type"
"vc","vpx_dvs_pvlan","surr_key"
"vc","vpx_dvs_rule","ruleset_key"
"vc","vpx_dvs_rule","rule_key"
"vc","vpx_dvs_rule","description"
"vc","vpx_dvs_rule","sequence"
"vc","vpx_dvs_rule","rule_direction"
"vc","vpx_dvs_rule","qos_tag"
"vc","vpx_dvs_rule","dscp_tag"
"vc","vpx_dvs_rule","packets_per_second"
"vc","vpx_dvs_rule","encap_ip"
"vc","vpx_dvs_rule","rewrite_mac"
"vc","vpx_dvs_rule","divert_option"
"vc","vpx_dvs_rule","service_id"
"vc","vpx_dvs_rule","jump_ruleset_key"
"vc","vpx_dvs_rule","forward_port_key"
"vc","vpx_dvs_rule","action_type"
"vc","vpx_dvs_rule_qualifier","rule_key"
"vc","vpx_dvs_rule_qualifier","qualifier_key"
"vc","vpx_dvs_rule_qualifier","src_ip_address"
"vc","vpx_dvs_rule_qualifier","src_ip_not_flg"
"vc","vpx_dvs_rule_qualifier","src_ip_prefix_length"
"vc","vpx_dvs_rule_qualifier","src_ip_container_id"
"vc","vpx_dvs_rule_qualifier","src_ip_type"
"vc","vpx_dvs_rule_qualifier","dst_ip_address"
"vc","vpx_dvs_rule_qualifier","dst_ip_not_flg"
"vc","vpx_dvs_rule_qualifier","dst_ip_prefix_length"
"vc","vpx_dvs_rule_qualifier","dst_ip_container_id"
"vc","vpx_dvs_rule_qualifier","dst_ip_type"
"vc","vpx_dvs_rule_qualifier","l3_l4_protocol"
"vc","vpx_dvs_rule_qualifier","l3_l4_protocol_not_flg"
"vc","vpx_dvs_rule_qualifier","src_port_num_start"
"vc","vpx_dvs_rule_qualifier","src_port_num_end"
"vc","vpx_dvs_rule_qualifier","src_port_container_id"
"vc","vpx_dvs_rule_qualifier","src_port_type"
"vc","vpx_dvs_rule_qualifier","src_port_not_flg"
"vc","vpx_dvs_rule_qualifier","dst_port_num_start"
"vc","vpx_dvs_rule_qualifier","dst_port_num_end"
"vc","vpx_dvs_rule_qualifier","dst_port_container_id"
"vc","vpx_dvs_rule_qualifier","dst_port_type"
"vc","vpx_dvs_rule_qualifier","dst_port_not_flg"
"vc","vpx_dvs_rule_qualifier","tcp_flags"
"vc","vpx_dvs_rule_qualifier","tcp_flags_not_flg"
"vc","vpx_dvs_rule_qualifier","src_mac_address"
"vc","vpx_dvs_rule_qualifier","src_mac_mask"
"vc","vpx_dvs_rule_qualifier","src_mac_container_id"
"vc","vpx_dvs_rule_qualifier","src_mac_type"
"vc","vpx_dvs_rule_qualifier","src_mac_not_flg"
"vc","vpx_dvs_rule_qualifier","dst_mac_address"
"vc","vpx_dvs_rule_qualifier","dst_mac_mask"
"vc","vpx_dvs_rule_qualifier","dst_mac_container_id"
"vc","vpx_dvs_rule_qualifier","dst_mac_type"
"vc","vpx_dvs_rule_qualifier","dst_mac_not_flg"
"vc","vpx_dvs_rule_qualifier","l2_protocol"
"vc","vpx_dvs_rule_qualifier","l2_protocol_not_flg"
"vc","vpx_dvs_rule_qualifier","vlan_id"
"vc","vpx_dvs_rule_qualifier","vlan_id_not_flg"
"vc","vpx_dvs_rule_qualifier","type_of_system_traffic"
"vc","vpx_dvs_rule_qualifier","system_traffic_not_flg"
"vc","vpx_dvs_rule_qualifier","qualifier_type"
"vc","vpx_dvs_ruleset","ruleset_key"
"vc","vpx_dvs_ruleset","enabled"
"vc","vpx_dvs_ruleset","precedence"
"vc","vpx_dvs_scope","dvs_id"
"vc","vpx_dvs_scope","dvportgroup_id"
"vc","vpx_dvs_scope","dvport_key"
"vc","vpx_dvs_scope","scope"
"vc","vpx_dvs_scope","surr_key"
"vc","vpx_dvs_traffic_filter_config","dvs_id"
"vc","vpx_dvs_traffic_filter_config","dvportgroup_id"
"vc","vpx_dvs_traffic_filter_config","dvport_key"
"vc","vpx_dvs_traffic_filter_config","config_key"
"vc","vpx_dvs_traffic_filter_config","agent_name"
"vc","vpx_dvs_traffic_filter_config","on_failure"
"vc","vpx_dvs_traffic_filter_config","ruleset_key"
"vc","vpx_dvs_traffic_filter_config","config_type"
"vc","vpx_dvs_traffic_filter_config","surr_key"
"vc","vpx_dvs_traffic_filter_param","dvs_id"
"vc","vpx_dvs_traffic_filter_param","dvportgroup_id"
"vc","vpx_dvs_traffic_filter_param","dvport_key"
"vc","vpx_dvs_traffic_filter_param","config_key"
"vc","vpx_dvs_traffic_filter_param","param"
"vc","vpx_dvs_traffic_filter_param","surr_key"
"vc","vpx_dvs_uplink","id"
"vc","vpx_dvs_uplink","uplink_port_name"
"vc","vpx_dvs_uplink","uplink_index"
"vc","vpx_dvs_uplink","surr_key"
"vc","vpx_dvs_vmvnic_res_pool","dvs_id"
"vc","vpx_dvs_vmvnic_res_pool","nrp_key"
"vc","vpx_dvs_vmvnic_res_pool","description"
"vc","vpx_dvs_vmvnic_res_pool","name"
"vc","vpx_dvs_vmvnic_res_pool","config_version"
"vc","vpx_dvs_vmvnic_res_pool","allocation_reservation"
"vc","vpx_dvs_vmvnic_res_pool","surr_key"
"vc","vpx_dvs_vspan_ports","dvs_id"
